book_genre_id,genre_id,book_id
16388,9,7037
16389,5,39504
16390,9,18966
16391,7,19498
16392,9,27991
16393,6,28540
16394,8,7861
16395,2,22478
16396,3,2104
16397,2,35729
16398,7,32540
16399,8,14867
16400,12,15690
16401,4,12936
16402,12,35735
16403,11,3273
16404,5,18
16405,8,26052
16406,11,13579
16407,6,18074
16408,8,61
16409,12,26832
16410,2,21725
16411,2,39509
16412,8,32121
16413,10,31980
16414,8,9464
16415,4,27438
16416,1,13413
16417,10,2821
16418,7,6115
16419,8,29075
16420,3,23926
16421,1,12417
16422,5,15603
16423,4,30200
16424,2,38212
16425,3,18291
16426,12,11692
16427,8,32039
16428,7,37390
16429,7,3774
16430,2,34687
16431,11,11027
16432,7,20002
16433,3,38533
16434,12,43166
16435,6,18826
16436,2,31490
16437,4,45503
16438,11,13379
16439,10,1334
16440,7,33671
16441,1,45465
16442,9,5821
16443,1,3650
16444,8,18892
16445,3,22508
16446,11,18160
16447,4,11161
16448,1,37553
16449,4,22547
16450,7,7444
16451,7,38030
16452,11,38083
16453,1,3818
16454,1,14389
16455,6,12187
16456,9,1848
16457,7,35289
16458,11,24658
16459,7,25017
16460,10,33874
16461,8,22538
16462,4,1276
16463,3,123
16464,3,9923
16465,7,35787
16466,5,12035
16467,9,11995
16468,10,45036
16469,9,23753
16470,8,40543
16471,10,19688
16472,6,37744
16473,7,7353
16474,2,18013
16475,11,40360
16476,8,17837
16477,11,30574
16478,8,19580
16479,9,27356
16480,10,7946
16481,5,3827
16482,10,21119
16483,7,13442
16484,3,18799
16485,5,7966
16486,12,33308
16487,9,19390
16488,5,8809
16489,2,16527
16490,5,37349
16491,8,21539
16492,5,5346
16493,12,36717
16494,7,3688
16495,12,23257
16496,7,29898
16497,6,10112
16498,10,4864
16499,9,24945
16500,2,2711
16501,2,3679
16502,1,33807
16503,2,8715
16504,4,4676
16505,10,14951
16506,10,13490
16507,2,12678
16508,3,43440
16509,11,9475
16510,8,18553
16511,6,2942
16512,9,24889
16513,11,30575
16514,2,29152
16515,12,42603
16516,9,31894
16517,12,8012
16518,9,40273
16519,11,30390
16520,8,38913
16521,6,2883
16522,12,968
16523,9,7793
16524,9,41232
16525,6,43499
16526,2,40997
16527,5,22390
16528,7,9739
16529,9,22302
16530,2,38723
16531,9,1887
16532,1,30001
16533,2,7724
16534,5,36573
16535,7,34544
16536,3,40636
16537,4,2882
16538,6,3976
16539,4,27168
16540,11,32913
16541,12,12473
16542,9,5969
16543,2,33445
16544,5,34771
16545,11,31878
16546,12,19124
16547,3,37731
16548,4,43419
16549,8,24737
16550,11,19445
16551,12,30357
16552,8,19669
16553,4,21745
16554,2,38083
16555,3,16782
16556,9,27588
16557,4,26576
16558,7,22584
16559,10,9349
16560,1,25244
16561,10,35409
16562,7,16299
16563,12,16986
16564,8,28687
16565,1,15544
16566,12,31103
16567,4,37624
16568,4,9489
16569,6,37673
16570,4,30223
16571,11,12383
16572,10,23720
16573,9,16006
16574,12,42018
16575,10,34014
16576,3,32082
16577,5,23001
16578,9,16604
16579,1,12180
16580,5,30323
16581,12,31975
16582,3,570
16583,5,10311
16584,7,29603
16585,9,38522
16586,6,7781
16587,3,23870
16588,9,13657
16589,12,43814
16590,4,13629
16591,4,162
16592,1,20316
16593,6,17728
16594,3,9550
16595,1,15819
16596,2,11437
16597,4,25965
16598,8,8091
16599,9,38977
16600,9,16918
16601,12,31294
16602,2,31420
16603,7,7240
16604,7,7723
16605,2,45101
16606,8,33029
16607,11,39822
16608,6,33001
16609,6,43682
16610,7,11286
16611,3,1449
16612,9,15582
16613,7,19786
16614,12,16948
16615,12,29512
16616,2,40496
16617,9,30343
16618,6,19370
16619,12,9124
16620,5,27537
16621,10,15472
16622,12,30523
16623,5,29734
16624,7,3886
16625,12,4693
16626,1,30162
16627,12,16213
16628,11,5077
16629,6,17366
16630,9,21721
16631,4,29617
16632,6,24980
16633,1,28935
16634,11,11741
16635,1,25807
16636,11,19669
16637,6,37954
16638,3,20807
16639,12,11431
16640,2,28845
16641,1,35860
16642,12,7533
16643,4,11449
16644,2,13571
16645,7,24249
16646,9,16575
16647,6,28173
16648,8,32398
16649,10,13562
16650,8,15464
16651,5,38665
16652,8,44539
16653,5,40437
16654,10,421
16655,9,13544
16656,6,42558
16657,10,43228
16658,4,27528
16659,5,11286
16660,1,38898
16661,4,33853
16662,9,29187
16663,9,31659
16664,7,25737
16665,7,25618
16666,2,2327
16667,10,31434
16668,7,18337
16669,2,5113
16670,4,28093
16671,10,20233
16672,10,15705
16673,9,6038
16674,3,42036
16675,9,5845
16676,12,5770
16677,3,12513
16678,6,6291
16679,11,30125
16680,12,21060
16681,12,8971
16682,10,10172
16683,6,26211
16684,5,9014
16685,9,11918
16686,4,18280
16687,7,41991
16688,6,26093
16689,8,40293
16690,9,8051
16691,9,37651
16692,5,1506
16693,8,24066
16694,6,7266
16695,7,25053
16696,12,1510
16697,6,43426
16698,5,12812
16699,12,17005
16700,3,18265
16701,10,33876
16702,7,5186
16703,11,43486
16704,2,15581
16705,5,39403
16706,2,15420
16707,4,43704
16708,11,10974
16709,10,20949
16710,12,7807
16711,7,11601
16712,5,5685
16713,6,5297
16714,9,32500
16715,7,34845
16716,9,43221
16717,6,38677
16718,8,5766
16719,5,28297
16720,3,463
16721,11,29990
16722,4,39905
16723,4,678
16724,10,27724
16725,6,27434
16726,10,34087
16727,2,11511
16728,6,26768
16729,2,3604
16730,3,37674
16731,1,3736
16732,3,6659
16733,1,7142
16734,11,16527
16735,6,6751
16736,1,2815
16737,3,34498
16738,3,12723
16739,12,367
16740,4,43979
16741,5,33557
16742,4,39993
16743,5,19859
16744,2,12419
16745,10,15012
16746,8,19571
16747,6,28735
16748,10,9171
16749,5,5893
16750,11,29499
16751,6,7579
16752,2,26779
16753,8,26871
16754,9,16803
16755,3,10215
16756,8,6144
16757,4,570
16758,10,13807
16759,5,3751
16760,6,45267
16761,6,2226
16762,7,16172
16763,2,29990
16764,1,3557
16765,8,19908
16766,8,25407
16767,10,4803
16768,9,9919
16769,11,5843
16770,5,17950
16771,7,12035
16772,1,8249
16773,7,17679
16774,3,408
16775,12,14236
16776,12,26101
16777,12,35413
16778,11,9305
16779,5,40090
16780,12,33747
16781,1,5821
16782,6,41307
16783,9,6543
16784,12,17426
16785,2,10607
16786,2,11380
16787,7,6905
16788,10,37998
16789,9,13138
16790,9,16131
16791,8,22311
16792,2,42439
16793,2,28025
16794,12,7062
16795,3,12569
16796,1,4714
16797,4,33144
16798,12,7053
16799,10,22539
16800,11,5478
16801,1,27829
16802,10,30354
16803,4,19661
16804,9,22445
16805,6,13039
16806,11,30735
16807,5,30392
16808,3,33155
16809,12,33052
16810,3,29227
16811,6,14495
16812,4,44181
16813,9,32417
16814,6,1761
16815,10,22323
16816,5,43722
16817,7,13067
16818,4,34503
16819,10,41376
16820,3,31795
16821,6,26503
16822,4,8840
16823,5,5458
16824,2,435
16825,10,19433
16826,1,32257
16827,12,31795
16828,10,4326
16829,3,15930
16830,5,13463
16831,10,11136
16832,3,19808
16833,8,17045
16834,11,15734
16835,9,24297
16836,3,36606
16837,6,37052
16838,10,22176
16839,3,32438
16840,5,19508
16841,7,20423
16842,2,21321
16843,3,5321
16844,10,43339
16845,6,11204
16846,7,39535
16847,1,32456
16848,11,7422
16849,7,37560
16850,3,35456
16851,10,43888
16852,5,43828
16853,7,5167
16854,1,38723
16855,9,27399
16856,7,34637
16857,12,13138
16858,6,39933
16859,8,44520
16860,5,17030
16861,6,32916
16862,10,25198
16863,2,41503
16864,6,15124
16865,4,26214
16866,6,10420
16867,5,38333
16868,1,22163
16869,3,25848
16870,7,39505
16871,5,10979
16872,10,10404
16873,11,43049
16874,9,2526
16875,9,43979
16876,5,17915
16877,3,41378
16878,10,32418
16879,10,24257
16880,2,20420
16881,12,45041
16882,4,24221
16883,2,2701
16884,9,4031
16885,12,30861
16886,5,10324
16887,10,14978
16888,9,4664
16889,5,18853
16890,3,20564
16891,8,10895
16892,2,34327
16893,7,6226
16894,6,28484
16895,5,3914
16896,2,35959
16897,8,28278
16898,2,21365
16899,8,10311
16900,3,27590
16901,7,5359
16902,4,10909
16903,3,31578
16904,6,39508
16905,12,413
16906,4,31307
16907,4,24450
16908,10,14686
16909,5,25491
16910,11,40663
16911,11,12570
16912,8,7353
16913,12,16593
16914,9,10605
16915,1,34251
16916,4,27747
16917,12,36904
16918,12,22322
16919,8,39180
16920,10,17011
16921,11,34172
16922,2,35963
16923,7,30289
16924,3,10002
16925,4,21323
16926,6,39088
16927,6,11349
16928,9,7375
16929,5,30893
16930,10,5729
16931,9,37638
16932,2,21765
16933,12,4922
16934,8,11263
16935,5,34612
16936,2,9592
16937,1,25713
16938,9,19542
16939,12,19298
16940,2,32078
16941,10,44380
16942,7,41486
16943,4,16371
16944,9,21934
16945,2,30968
16946,7,22743
16947,3,4944
16948,9,9151
16949,1,24403
16950,11,6156
16951,6,28869
16952,2,4108
16953,4,30193
16954,9,707
16955,5,18545
16956,5,35231
16957,11,45487
16958,7,22225
16959,2,28061
16960,2,5503
16961,3,22348
16962,9,26666
16963,4,30634
16964,1,9908
16965,12,20694
16966,5,38709
16967,8,36161
16968,1,5700
16969,7,454
16970,1,23835
16971,2,5371
16972,3,8486
16973,7,16305
16974,6,9100
16975,5,22425
16976,5,13914
16977,6,11184
16978,6,28666
16979,10,9903
16980,7,16542
16981,5,25048
16982,6,24566
16983,5,765
16984,4,42020
16985,11,28568
16986,11,6459
16987,12,34443
16988,8,26587
16989,2,32125
16990,1,19484
16991,1,14948
16992,1,14503
16993,6,11208
16994,9,18488
16995,10,22289
16996,10,4909
16997,11,35476
16998,11,355
16999,9,45617
17000,5,33871
17001,3,25715
17002,4,23238
17003,7,24565
17004,9,44046
17005,12,41658
17006,6,7102
17007,8,43072
17008,8,40798
17009,7,2526
17010,6,8581
17011,4,32916
17012,6,14644
17013,2,14358
17014,7,13677
17015,11,30249
17016,2,18826
17017,7,30097
17018,10,13490
17019,7,4704
17020,5,4601
17021,2,30398
17022,4,45325
17023,11,1642
17024,12,17067
17025,8,42543
17026,11,39382
17027,1,10536
17028,12,39303
17029,5,43461
17030,9,19858
17031,7,7847
17032,1,37560
17033,1,10585
17034,4,13930
17035,5,45641
17036,5,969
17037,1,27091
17038,2,41315
17039,11,4204
17040,12,24939
17041,1,32295
17042,3,14319
17043,12,29406
17044,2,11317
17045,10,20059
17046,5,29285
17047,2,22121
17048,2,38990
17049,4,36158
17050,8,2353
17051,5,37790
17052,1,4624
17053,12,27783
17054,4,23392
17055,11,45592
17056,4,29526
17057,3,11949
17058,9,4524
17059,5,2960
17060,3,30003
17061,12,35515
17062,2,38638
17063,11,11308
17064,9,22945
17065,11,15309
17066,5,36636
17067,8,9921
17068,9,2843
17069,5,2560
17070,4,7140
17071,12,39936
17072,1,1506
17073,10,5196
17074,12,13500
17075,5,29584
17076,5,30512
17077,12,32779
17078,6,4515
17079,5,21799
17080,11,5824
17081,11,933
17082,5,36492
17083,1,31623
17084,9,44543
17085,8,30199
17086,8,873
17087,5,35986
17088,2,12938
17089,9,19118
17090,10,4909
17091,11,20394
17092,11,12441
17093,10,23186
17094,2,33668
17095,2,33810
17096,4,17118
17097,10,109
17098,11,13664
17099,5,177
17100,4,6259
17101,4,26079
17102,4,2501
17103,9,26481
17104,2,2942
17105,12,7580
17106,8,43661
17107,9,18403
17108,9,31999
17109,8,42001
17110,6,9031
17111,5,41028
17112,5,45625
17113,7,12216
17114,1,18877
17115,1,32899
17116,2,14673
17117,2,32516
17118,8,9723
17119,1,5358
17120,11,38315
17121,1,1645
17122,11,19279
17123,7,42693
17124,12,5191
17125,8,28541
17126,8,20518
17127,8,3105
17128,8,10655
17129,2,22076
17130,8,5427
17131,12,7739
17132,6,18547
17133,6,1824
17134,11,28468
17135,2,17800
17136,4,11980
17137,1,3068
17138,9,23707
17139,12,31573
17140,2,27297
17141,11,827
17142,4,32585
17143,10,24517
17144,11,17658
17145,9,26049
17146,11,14089
17147,10,8141
17148,2,13624
17149,10,25174
17150,12,12230
17151,9,17506
17152,5,11390
17153,12,1103
17154,8,41033
17155,3,38638
17156,8,25103
17157,5,45201
17158,6,35415
17159,2,214
17160,6,8174
17161,4,12073
17162,4,17289
17163,3,17238
17164,1,35090
17165,2,21829
17166,4,28691
17167,3,5202
17168,10,165
17169,12,41129
17170,1,17683
17171,8,14930
17172,4,38012
17173,8,10514
17174,3,22037
17175,4,34766
17176,8,30713
17177,4,9236
17178,6,41128
17179,12,12202
17180,12,12975
17181,5,9633
17182,4,9746
17183,5,16243
17184,8,7493
17185,10,31573
17186,2,1516
17187,5,29873
17188,6,31669
17189,1,9789
17190,2,12658
17191,8,22425
17192,3,19347
17193,4,44881
17194,7,38547
17195,4,32186
17196,4,3825
17197,6,35289
17198,6,16313
17199,2,17730
17200,5,26471
17201,10,23925
17202,7,8715
17203,2,32316
17204,1,1577
17205,11,28859
17206,2,5896
17207,1,2299
17208,6,1318
17209,9,8809
17210,9,9862
17211,4,9107
17212,10,3545
17213,6,3744
17214,2,14712
17215,3,10908
17216,7,11137
17217,11,16630
17218,5,8134
17219,3,8648
17220,10,34535
17221,10,34541
17222,12,37674
17223,6,1536
17224,10,3805
17225,4,9950
17226,7,43380
17227,12,25152
17228,7,43061
17229,11,29726
17230,7,13593
17231,7,30836
17232,2,9352
17233,1,15594
17234,8,35249
17235,8,10061
17236,4,33008
17237,4,14056
17238,4,75
17239,11,356
17240,11,45378
17241,10,12451
17242,1,45607
17243,4,5883
17244,8,16230
17245,3,2279
17246,1,43287
17247,12,7524
17248,5,497
17249,2,19613
17250,11,26407
17251,9,2375
17252,5,24079
17253,11,3041
17254,2,16394
17255,1,37700
17256,6,30666
17257,11,18842
17258,1,24842
17259,9,9517
17260,6,21947
17261,7,17846
17262,10,16007
17263,8,28022
17264,10,14188
17265,8,3762
17266,1,33478
17267,3,30071
17268,8,41046
17269,11,3444
17270,12,30331
17271,12,24613
17272,2,16767
17273,1,4682
17274,5,466
17275,7,20694
17276,3,26571
17277,12,44510
17278,9,11784
17279,1,8227
17280,11,23707
17281,6,434
17282,1,27092
17283,7,44325
17284,11,33753
17285,10,18854
17286,8,7740
17287,2,14476
17288,8,28760
17289,1,42149
17290,6,25052
17291,2,30039
17292,10,40289
17293,4,24442
17294,2,20468
17295,4,39181
17296,11,8077
17297,5,44001
17298,9,34501
17299,11,11752
17300,9,11432
17301,3,13314
17302,7,20954
17303,2,9577
17304,6,5345
17305,1,13365
17306,2,35860
17307,10,35148
17308,1,18646
17309,11,27803
17310,4,26979
17311,10,3545
17312,6,9540
17313,1,16683
17314,3,11464
17315,12,11551
17316,11,15019
17317,6,23928
17318,3,2692
17319,2,32986
17320,5,4031
17321,5,41994
17322,1,20869
17323,12,7520
17324,5,11390
17325,1,17619
17326,11,37051
17327,8,12226
17328,4,18942
17329,1,37282
17330,2,3859
17331,5,6335
17332,12,29257
17333,3,5932
17334,12,7420
17335,1,31871
17336,7,1988
17337,10,33555
17338,7,24978
17339,12,15672
17340,7,23242
17341,1,37300
17342,4,2912
17343,10,32833
17344,12,12546
17345,3,32400
17346,7,14566
17347,3,17384
17348,2,12912
17349,2,33807
17350,11,2997
17351,1,34296
17352,7,41072
17353,7,16179
17354,8,7585
17355,9,4278
17356,9,24040
17357,6,481
17358,5,17216
17359,1,43678
17360,12,1463
17361,11,33455
17362,2,4404
17363,3,30316
17364,1,23183
17365,3,36197
17366,6,14572
17367,3,11769
17368,4,28485
17369,7,5814
17370,3,36266
17371,8,9489
17372,6,44331
17373,4,29726
17374,8,24414
17375,10,31644
17376,11,11441
17377,11,8716
17378,10,3849
17379,11,665
17380,7,27693
17381,1,3047
17382,6,40100
17383,3,39797
17384,3,11553
17385,2,23975
17386,12,17926
17387,10,25175
17388,9,39980
17389,4,22364
17390,6,30364
17391,9,8501
17392,10,23013
17393,9,39399
17394,4,13500
17395,7,3351
17396,4,8528
17397,4,19062
17398,11,6527
17399,8,45570
17400,9,30965
17401,12,9490
17402,3,16450
17403,7,4909
17404,10,17360
17405,12,9811
17406,8,27298
17407,1,5015
17408,10,2535
17409,1,38311
17410,2,43504
17411,7,28028
17412,1,10951
17413,9,17035
17414,11,9148
17415,6,2545
17416,4,2183
17417,4,23512
17418,1,17581
17419,3,32298
17420,1,29658
17421,3,33975
17422,4,10561
17423,1,34548
17424,6,19768
17425,5,12302
17426,9,27769
17427,1,25061
17428,12,1423
17429,5,42337
17430,3,6748
17431,3,34463
17432,8,2443
17433,7,23233
17434,1,13629
17435,5,12661
17436,2,2735
17437,9,3344
17438,7,29658
17439,10,9338
17440,1,33836
17441,8,30229
17442,5,13939
17443,5,1073
17444,3,10907
17445,10,32779
17446,6,38538
17447,11,12268
17448,4,43993
17449,12,39359
17450,7,45181
17451,1,16369
17452,5,972
17453,1,28187
17454,1,23080
17455,1,43476
17456,6,31116
17457,3,2552
17458,10,7579
17459,4,30811
17460,6,40891
17461,10,24475
17462,1,22947
17463,3,20181
17464,5,27005
17465,5,1620
17466,4,38532
17467,5,19371
17468,4,42485
17469,4,13142
17470,10,23063
17471,9,22677
17472,7,13891
17473,5,20381
17474,11,7534
17475,3,1530
17476,3,41703
17477,10,4898
17478,4,19794
17479,10,3102
17480,4,41304
17481,9,14975
17482,5,2701
17483,10,1429
17484,9,8529
17485,5,17593
17486,7,40989
17487,1,26329
17488,1,14092
17489,4,13729
17490,5,37377
17491,2,5128
17492,5,6644
17493,3,31088
17494,6,8859
17495,3,7749
17496,6,38647
17497,11,37716
17498,7,43460
17499,10,10529
17500,9,21508
17501,9,13146
17502,1,43269
17503,1,10541
17504,11,44170
17505,4,9923
17506,8,38977
17507,4,40465
17508,1,29036
17509,5,6721
17510,3,9657
17511,12,12445
17512,9,28028
17513,9,38503
17514,1,41074
17515,2,25652
17516,3,27413
17517,10,26578
17518,12,36598
17519,12,3347
17520,7,10686
17521,9,11431
17522,3,453
17523,12,30193
17524,1,2778
17525,7,14640
17526,9,21841
17527,1,10776
17528,7,27345
17529,2,27200
17530,1,23226
17531,5,24929
17532,12,25286
17533,4,24441
17534,5,25565
17535,11,2822
17536,2,33498
17537,11,19437
17538,9,11690
17539,11,16292
17540,6,34053
17541,12,3871
17542,2,26216
17543,5,32053
17544,10,18943
17545,2,29031
17546,8,36644
17547,3,37869
17548,8,21332
17549,8,9303
17550,3,13739
17551,9,43808
17552,2,13488
17553,3,11918
17554,11,24939
17555,5,6008
17556,4,6316
17557,4,34440
17558,10,45119
17559,8,10370
17560,3,45291
17561,7,35456
17562,9,21539
17563,6,11949
17564,11,36253
17565,7,13995
17566,4,23589
17567,2,33179
17568,8,10173
17569,8,10147
17570,8,6537
17571,6,3147
17572,3,10982
17573,11,2885
17574,7,4261
17575,2,22448
17576,4,13270
17577,8,23516
17578,4,31253
17579,8,17603
17580,8,42899
17581,6,155
17582,2,17189
17583,4,1567
17584,11,28429
17585,11,32082
17586,4,3466
17587,3,20468
17588,3,41261
17589,4,2034
17590,10,6366
17591,7,30187
17592,1,25534
17593,9,18807
17594,9,8967
17595,10,41090
17596,7,44350
17597,10,28067
17598,4,5882
17599,10,42141
17600,2,17152
17601,3,40706
17602,12,33052
17603,6,18027
17604,1,11021
17605,4,44987
17606,5,36262
17607,5,24126
17608,8,21348
17609,10,18384
17610,8,28529
17611,6,23242
17612,10,31983
17613,11,14909
17614,5,13842
17615,3,18266
17616,3,17619
17617,8,2144
17618,8,40376
17619,11,20935
17620,3,30678
17621,10,3072
17622,3,4417
17623,9,34288
17624,11,15746
17625,10,1427
17626,2,2109
17627,9,42278
17628,8,26252
17629,8,30240
17630,12,13648
17631,1,23784
17632,8,43461
17633,5,28382
17634,7,17733
17635,12,36161
17636,6,19981
17637,10,45486
17638,4,2942
17639,6,17067
17640,10,42148
17641,2,21122
17642,3,5838
17643,6,32589
17644,3,13592
17645,7,13621
17646,7,15698
17647,3,20865
17648,8,14007
17649,8,37572
17650,12,12358
17651,7,44841
17652,10,35781
17653,12,27049
17654,5,25458
17655,4,19062
17656,3,29908
17657,12,16621
17658,3,31304
17659,7,2673
17660,2,10910
17661,4,10347
17662,10,11296
17663,10,25587
17664,1,10303
17665,11,30411
17666,8,37467
17667,1,3977
17668,1,3519
17669,11,21704
17670,5,1710
17671,12,23920
17672,12,1722
17673,5,28078
17674,12,32275
17675,9,11668
17676,9,38992
17677,10,17644
17678,5,28348
17679,1,4359
17680,2,19587
17681,3,5713
17682,8,40694
17683,3,29569
17684,9,45449
17685,7,20097
17686,3,9987
17687,8,4315
17688,3,9345
17689,3,204
17690,10,24666
17691,7,8542
17692,6,22867
17693,8,23961
17694,6,1078
17695,12,15050
17696,6,7534
17697,2,4009
17698,8,9013
17699,7,16994
17700,1,23460
17701,11,11779
17702,10,21321
17703,10,9648
17704,3,2257
17705,2,45121
17706,6,665
17707,12,39027
17708,3,13820
17709,3,11514
17710,9,44012
17711,6,7389
17712,3,36157
17713,10,25779
17714,7,1805
17715,12,13424
17716,6,41120
17717,1,27368
17718,1,20398
17719,1,1377
17720,4,13767
17721,7,13357
17722,4,15173
17723,10,9713
17724,7,27243
17725,1,36076
17726,2,24180
17727,3,44930
17728,6,13489
17729,11,27533
17730,12,24614
17731,12,25055
17732,5,18140
17733,11,4669
17734,10,10476
17735,5,9534
17736,5,25460
17737,9,40102
17738,2,9620
17739,2,31839
17740,4,3566
17741,10,35751
17742,8,29019
17743,10,29632
17744,4,13590
17745,3,3107
17746,9,7023
17747,7,32561
17748,3,24980
17749,9,25756
17750,4,16369
17751,9,27526
17752,10,40646
17753,11,44181
17754,11,19171
17755,6,5787
17756,10,18461
17757,4,34157
17758,6,8542
17759,10,19683
17760,9,31242
17761,8,20692
17762,3,26506
17763,12,31098
17764,3,1391
17765,4,29159
17766,7,2581
17767,7,43035
17768,11,6749
17769,3,16686
17770,2,5821
17771,2,793
17772,8,34154
17773,8,24441
17774,11,44187
17775,4,7003
17776,11,23186
17777,5,18029
17778,10,13131
17779,2,30976
17780,1,33953
17781,9,10090
17782,8,24858
17783,1,7430
17784,11,2962
17785,1,17488
17786,7,11723
17787,1,24281
17788,1,15931
17789,3,16999
17790,2,24763
17791,1,139
17792,11,15449
17793,10,26759
17794,12,12302
17795,5,2068
17796,5,14781
17797,5,10205
17798,9,13106
17799,10,4813
17800,9,30971
17801,6,26210
17802,8,38436
17803,1,7797
17804,5,2868
17805,3,16428
17806,3,39347
17807,10,24316
17808,1,5526
17809,10,34082
17810,1,9529
17811,10,32774
17812,6,32488
17813,12,7515
17814,7,44215
17815,1,18947
17816,9,24736
17817,1,24850
17818,11,17947
17819,2,26603
17820,10,2218
17821,4,12990
17822,8,5327
17823,7,11262
17824,6,40597
17825,12,42652
17826,9,11728
17827,2,15046
17828,12,44067
17829,6,17799
17830,5,40460
17831,3,42811
17832,4,37790
17833,6,9298
17834,10,24982
17835,12,39286
17836,3,2967
17837,3,18815
17838,2,38313
17839,5,18929
17840,6,28868
17841,2,1265
17842,4,1480
17843,2,37467
17844,10,26968
17845,12,14616
17846,9,10698
17847,11,17877
17848,8,37698
17849,5,11768
17850,5,35462
17851,3,22337
17852,12,16322
17853,10,40816
17854,9,12577
17855,7,20944
17856,5,19347
17857,12,24925
17858,7,23801
17859,1,12570
17860,7,14960
17861,2,9739
17862,6,44353
17863,3,10539
17864,1,17236
17865,9,34939
17866,3,18073
17867,12,40992
17868,10,18722
17869,5,43641
17870,3,42357
17871,5,39784
17872,1,16325
17873,9,34988
17874,12,36023
17875,4,38643
17876,11,12844
17877,9,16798
17878,11,1572
17879,9,11809
17880,2,16683
17881,11,29497
17882,3,14940
17883,12,288
17884,8,2781
17885,3,30949
17886,3,32329
17887,9,26130
17888,5,20238
17889,1,12467
17890,3,29726
17891,12,5370
17892,12,31878
17893,10,23475
17894,4,16468
17895,9,4812
17896,5,5107
17897,1,6568
17898,7,20679
17899,6,30382
17900,5,6505
17901,9,39961
17902,3,10490
17903,11,13752
17904,4,2005
17905,8,37072
17906,9,21060
17907,6,35488
17908,7,13586
17909,12,42533
17910,1,3422
17911,11,31229
17912,4,27828
17913,4,25921
17914,9,28356
17915,3,20895
17916,1,5217
17917,4,35407
17918,3,8134
17919,10,15650
17920,10,13075
17921,1,32829
17922,9,32258
17923,8,15577
17924,1,42802
17925,1,10285
17926,11,13006
17927,4,33151
17928,6,25713
17929,3,1571
17930,3,13063
17931,2,39906
17932,4,24056
17933,9,32256
17934,9,7269
17935,10,22199
17936,7,12578
17937,12,43700
17938,12,39034
17939,5,22686
17940,5,22931
17941,2,41999
17942,5,28116
17943,10,39034
17944,4,14430
17945,2,10134
17946,8,23549
17947,2,35404
17948,7,5545
17949,11,43988
17950,8,17645
17951,11,7896
17952,1,21245
17953,4,1537
17954,2,27763
17955,12,41856
17956,8,28815
17957,7,32823
17958,1,10579
17959,6,14072
17960,9,30491
17961,6,26046
17962,6,21352
17963,10,3530
17964,9,9082
17965,2,3402
17966,10,1470
17967,12,17204
17968,4,21191
17969,5,33718
17970,5,25319
17971,10,34199
17972,2,32421
17973,3,2547
17974,12,20646
17975,5,34155
17976,4,39175
17977,7,24087
17978,1,37189
17979,6,17850
17980,4,23315
17981,8,28617
17982,5,31911
17983,7,14560
17984,1,28915
17985,5,354
17986,9,9345
17987,10,9652
17988,9,3743
17989,7,6546
17990,9,29167
17991,2,6819
17992,10,44230
17993,7,41840
17994,1,42438
17995,5,40106
17996,5,18824
17997,5,34168
17998,5,39855
17999,6,34873
18000,7,21742
18001,11,2107
18002,1,20694
18003,5,5272
18004,5,17783
18005,5,28808
18006,5,15651
18007,3,45337
18008,11,32258
18009,3,42891
18010,10,5653
18011,8,22120
18012,11,42439
18013,6,498
18014,8,40663
18015,5,33453
18016,10,3562
18017,10,44795
18018,12,7437
18019,3,12461
18020,7,29154
18021,8,15672
18022,2,11436
18023,4,13424
18024,12,25099
18025,12,31365
18026,10,24215
18027,6,4921
18028,1,16991
18029,10,31088
18030,10,26588
18031,1,18533
18032,9,17890
18033,8,41782
18034,2,9931
18035,1,15826
18036,3,39671
18037,7,35751
18038,4,42986
18039,5,12048
18040,1,32610
18041,3,7777
18042,4,19581
18043,9,17296
18044,5,32303
18045,8,44630
18046,9,17863
18047,2,23753
18048,12,8910
18049,2,39905
18050,10,14914
18051,2,12820
18052,3,13345
18053,2,3417
18054,1,7811
18055,5,40891
18056,6,22414
18057,4,33139
18058,11,16179
18059,1,20355
18060,3,24066
18061,9,24115
18062,6,43015
18063,10,23603
18064,8,19788
18065,1,30298
18066,7,10303
18067,5,19512
18068,12,26093
18069,5,21029
18070,11,37304
18071,8,1474
18072,2,43072
18073,7,20971
18074,8,253
18075,7,864
18076,5,42417
18077,5,16074
18078,8,39245
18079,12,18892
18080,7,1936
18081,1,13164
18082,9,32692
18083,1,1366
18084,11,31253
18085,12,16400
18086,3,4953
18087,8,22344
18088,4,3799
18089,1,30567
18090,10,26415
18091,5,31115
18092,12,35206
18093,4,15195
18094,6,36422
18095,7,18425
18096,6,12001
18097,6,44836
18098,10,20097
18099,5,32422
18100,11,20287
18101,3,35254
18102,6,26590
18103,10,13800
18104,3,4204
18105,11,9638
18106,2,41130
18107,5,1519
18108,11,8230
18109,1,11036
18110,6,10806
18111,10,28674
18112,6,39402
18113,12,40941
18114,1,44254
18115,11,27523
18116,2,4950
18117,10,11908
18118,1,37736
18119,1,22278
18120,3,19335
18121,4,3105
18122,8,21538
18123,3,30095
18124,3,34789
18125,10,19802
18126,4,18844
18127,7,2282
18128,4,43342
18129,6,7716
18130,8,5527
18131,4,6974
18132,5,21325
18133,6,23319
18134,3,1815
18135,4,11499
18136,8,33015
18137,6,1052
18138,7,18032
18139,1,19382
18140,10,14455
