book_author_id,book_id,author_id
3285,7050,2082
3286,7050,3146
3287,7050,619
3288,7050,6201
3289,7052,175
3290,7053,175
3291,7054,175
3292,7055,175
3293,7058,175
3294,7061,175
3295,7062,44
3296,7064,9191
3297,7064,2544
3298,7064,3300
3299,7071,4332
3300,7076,4332
3301,7078,7222
3302,7078,4332
3303,7086,6946
3304,7089,4712
3305,7089,4795
3306,7090,8750
3307,7092,6818
3308,7093,958
3309,7093,2191
3310,7101,4281
3311,7102,4281
3312,7103,4281
3313,7103,2202
3314,7104,4281
3315,7104,2202
3316,7113,44
3317,7113,6547
3318,7118,2774
3319,7118,3454
3320,7119,2774
3321,7119,1483
3322,7119,1201
3323,7126,189
3324,7126,7591
3325,7127,189
3326,7127,883
3327,7127,5551
3328,7131,189
3329,7131,5340
3330,7135,2774
3331,7135,354
3332,7135,4975
3333,7138,2774
3334,7138,5193
3335,7138,3683
3336,7138,8066
3337,7138,7596
3338,7139,5121
3339,7140,2433
3340,7141,3734
3341,7141,2774
3342,7141,1445
3343,7142,1164
3344,7142,1885
3345,7144,2774
3346,7144,1822
3347,7150,2774
3348,7150,2917
3349,7150,4059
3350,7154,4796
3351,7154,8549
3352,7160,6337
3353,7182,189
3354,7182,7591
3355,7186,190
3356,7186,1739
3357,7188,189
3358,7188,7591
3359,7197,189
3360,7197,4679
3361,7197,5340
3362,7199,422
3363,7201,3965
3364,7208,2657
3365,7214,2086
3366,7220,8339
3367,7230,3277
3368,7231,3277
3369,7231,6006
3370,7240,4787
3371,7244,659
3372,7246,659
3373,7252,3979
3374,7252,6407
3375,7260,5903
3376,7263,1249
3377,7264,7117
3378,7266,6598
3379,7266,8769
3380,7268,5874
3381,7269,7233
3382,7271,2432
3383,7271,5039
3384,7271,6059
3385,7277,1872
3386,7277,262
3387,7277,7860
3388,7277,5722
3389,7277,1727
3390,7277,8175
3391,7277,6327
3392,7277,994
3393,7277,4285
3394,7277,4578
3395,7277,8390
3396,7277,4837
3397,7277,8250
3398,7277,5209
3399,7277,2343
3400,7277,5302
3401,7277,2389
3402,7277,1333
3403,7277,5527
3404,7277,1311
3405,7277,8168
3406,7277,3148
3407,7277,7774
3408,7286,4093
3409,7286,2490
3410,7286,3095
3411,7286,7237
3412,7304,7719
3413,7304,6336
3414,7315,9183
3415,7321,6596
3416,7331,3576
3417,7331,633
3418,7332,3576
3419,7332,1395
3420,7332,8480
3421,7336,3405
3422,7337,3576
3423,7337,6894
3424,7338,3846
3425,7338,5715
3426,7338,287
3427,7339,3576
3428,7339,1395
3429,7340,937
3430,7340,4228
3431,7340,3576
3432,7341,7092
3433,7342,3576
3434,7342,1395
3435,7343,4305
3436,7344,1461
3437,7347,3576
3438,7347,1395
3439,7348,3576
3440,7351,937
3441,7351,3445
3442,7352,5248
3443,7353,3576
3444,7353,7382
3445,7360,4242
3446,7361,6971
3447,7366,8485
3448,7366,1133
3449,7370,3574
3450,7375,3187
3451,7388,2897
3452,7389,927
3453,7389,65
3454,7393,7871
3455,7400,1090
3456,7415,1548
3457,7420,6249
3458,7420,7512
3459,7422,1733
3460,7430,4604
3461,7430,2567
3462,7432,3625
3463,7437,9098
3464,7437,3702
3465,7437,690
3466,7439,9098
3467,7444,8717
3468,7445,3950
3469,7453,5090
3470,7453,5092
3471,7454,295
3472,7454,7901
3473,7477,7969
3474,7480,7969
3475,7482,7969
3476,7493,4557
3477,7494,3753
3478,7501,1610
3479,7503,1610
3480,7505,5391
3481,7510,3753
3482,7510,6918
3483,7512,5802
3484,7515,3753
3485,7515,6918
3486,7520,877
3487,7524,6637
3488,7526,6010
3489,7527,7258
3490,7529,5109
3491,7530,5109
3492,7531,5109
3493,7533,5109
3494,7534,5109
3495,7536,5109
3496,7543,1941
3497,7549,1324
3498,7551,1324
3499,7552,1324
3500,7554,1324
3501,7556,1324
3502,7559,8885
3503,7559,1324
3504,7559,8535
3505,7559,6018
3506,7572,8709
3507,7577,3122
3508,7577,8709
3509,7579,8349
3510,7580,8051
3511,7581,5710
3512,7582,6293
3513,7582,1335
3514,7584,1227
3515,7585,2714
3516,7585,2491
3517,7586,4810
3518,7588,3722
3519,7588,7956
3520,7590,3722
3521,7590,8932
3522,7590,3180
3523,7590,4400
3524,7590,4383
3525,7590,6053
3526,7590,1037
3527,7590,7026
3528,7590,3455
3529,7590,3010
3530,7590,8943
3531,7590,6558
3532,7590,2149
3533,7590,4890
3534,7590,8783
3535,7590,3398
3536,7590,3413
3537,7590,4746
3538,7590,5910
3539,7590,866
3540,7590,4569
3541,7590,5608
3542,7590,6792
3543,7590,4508
3544,7590,3571
3545,7591,3722
3546,7591,4105
3547,7592,3722
3548,7592,5028
3549,7596,3801
3550,7596,7869
3551,7598,2792
3552,7598,888
3553,7598,2602
3554,7599,2792
3555,7599,3106
3556,7600,2792
3557,7603,622
3558,7606,8884
3559,7606,193
3560,7608,8884
3561,7608,4012
3562,7609,6594
3563,7609,1433
3564,7610,622
3565,7611,5328
3566,7613,2932
3567,7613,871
3568,7613,6919
3569,7615,6981
3570,7624,9046
3571,7633,3870
3572,7637,2643
3573,7637,2695
3574,7656,7126
3575,7661,6045
3576,7662,6045
3577,7663,3963
3578,7663,6045
3579,7664,6045
3580,7665,6045
3581,7668,6045
3582,7670,6045
3583,7672,6045
3584,7673,6045
3585,7674,6045
3586,7674,8211
3587,7674,499
3588,7674,832
3589,7677,6045
3590,7679,6045
3591,7681,6045
3592,7684,6045
3593,7684,470
3594,7687,3565
3595,7687,6852
3596,7694,4891
3597,7694,3832
3598,7695,474
3599,7697,2325
3600,7700,2902
3601,7700,7858
3602,7707,2902
3603,7707,114
3604,7708,2902
3605,7714,2902
3606,7716,2902
3607,7716,1575
3608,7716,8906
3609,7717,6870
3610,7717,2722
3611,7717,4919
3612,7718,6870
3613,7718,2722
3614,7718,4919
3615,7721,2722
3616,7721,8140
3617,7723,2722
3618,7723,3872
3619,7723,2098
3620,7724,2722
3621,7724,8136
3622,7731,4617
3623,7733,4517
3624,7733,7454
3625,7734,4517
3626,7734,1426
3627,7734,3438
3628,7737,4517
3629,7737,1735
3630,7739,2995
3631,7739,4517
3632,7740,5791
3633,7740,3642
3634,7740,587
3635,7740,4517
3636,7741,4517
3637,7741,7483
3638,7742,7975
3639,7747,3408
3640,7747,7104
3641,7748,3408
3642,7749,3408
3643,7749,7104
3644,7752,3408
3645,7757,3734
3646,7757,3967
3647,7763,296
3648,7769,2165
3649,7772,2165
3650,7775,2165
3651,7777,2165
3652,7778,2165
3653,7779,2165
3654,7781,2165
3655,7783,2165
3656,7784,2165
3657,7785,2165
3658,7786,2165
3659,7786,9138
3660,7788,2165
3661,7788,8816
3662,7789,2165
3663,7791,7277
3664,7791,559
3665,7791,2165
3666,7793,2165
3667,7796,2165
3668,7796,3991
3669,7796,8490
3670,7796,8489
3671,7796,3115
3672,7796,8491
3673,7797,8537
3674,7797,2165
3675,7797,7733
3676,7803,4645
3677,7805,8884
3678,7806,910
3679,7807,8884
3680,7807,910
3681,7811,8438
3682,7815,4130
3683,7821,2385
3684,7821,4130
3685,7830,4130
3686,7838,4130
3687,7841,4109
3688,7842,7929
3689,7845,3311
3690,7847,3311
3691,7847,6391
3692,7848,3311
3693,7848,7617
3694,7848,2385
3695,7849,3311
3696,7849,3209
3697,7849,3320
3698,7850,84
3699,7855,6226
3700,7859,6226
3701,7861,4700
3702,7861,6226
3703,7865,8259
3704,7869,7510
3705,7881,7750
3706,7881,3913
3707,7890,5911
3708,7890,8824
3709,7891,5911
3710,7891,8824
3711,7894,5911
3712,7894,5324
3713,7895,4664
3714,7896,5911
3715,7896,7201
3716,7898,5911
3717,7898,8824
3718,7901,5911
3719,7901,8824
3720,7905,5911
3721,7905,5324
3722,7906,5911
3723,7906,8824
3724,7909,5911
3725,7909,5324
3726,7911,5571
3727,7914,5571
3728,7914,650
3729,7924,8422
3730,7926,8422
3731,7938,1094
3732,7946,1113
3733,7955,6552
3734,7956,6552
3735,7957,6552
3736,7958,6552
3737,7959,6552
3738,7960,6552
3739,7961,6552
3740,7965,6552
3741,7966,6552
3742,7967,6552
3743,7968,6552
3744,7971,6552
3745,7972,6552
3746,7972,1717
3747,7972,7933
3748,7972,2798
3749,7972,7947
3750,7973,6552
3751,7974,923
3752,7974,1751
3753,7975,923
3754,7975,1751
3755,7983,923
3756,7983,2829
3757,7987,923
3758,7996,923
3759,7997,923
3760,7997,3448
3761,7998,923
3762,8001,923
3763,8001,242
3764,8004,923
3765,8004,1364
3766,8012,7631
3767,8013,7631
3768,8013,45
3769,8014,7631
3770,8019,7631
3771,8019,45
3772,8021,7631
3773,8023,7631
3774,8032,7631
3775,8032,45
3776,8044,7631
3777,8044,3079
3778,8048,7631
3779,8048,3079
3780,8051,7631
3781,8051,3079
3782,8053,7631
3783,8053,3079
3784,8060,7631
3785,8062,5581
3786,8062,5912
3787,8062,6273
3788,8073,4614
3789,8073,7660
3790,8074,4614
3791,8074,2000
3792,8077,4614
3793,8077,7660
3794,8084,7607
3795,8086,7607
3796,8087,7607
3797,8088,7607
3798,8089,7607
3799,8091,7607
3800,8093,7607
3801,8093,4263
3802,8127,5014
3803,8134,5014
3804,8134,645
3805,8137,5014
3806,8141,5014
3807,8141,1421
3808,8146,8884
3809,8147,8884
3810,8147,6156
3811,8147,2030
3812,8148,8884
3813,8148,2758
3814,8148,4444
3815,8149,8884
3816,8149,910
3817,8150,910
3818,8151,8884
3819,8153,8884
3820,8153,6156
3821,8155,669
3822,8162,669
3823,8174,3948
3824,8174,3838
3825,8178,7224
3826,8196,9012
3827,8196,5075
3828,8197,5075
3829,8197,8246
3830,8199,5075
3831,8199,8246
3832,8200,5075
3833,8202,9012
3834,8203,5075
3835,8203,7636
3836,8203,5590
3837,8204,5075
3838,8204,9012
3839,8205,5075
3840,8205,8246
3841,8206,8628
3842,8206,6837
3843,8213,3934
3844,8213,8184
3845,8214,3177
3846,8214,5133
3847,8214,2342
3848,8218,5978
3849,8218,7192
3850,8221,2094
3851,8227,5075
3852,8227,7192
3853,8228,5075
3854,8228,1260
3855,8230,5075
3856,8230,7192
3857,8230,4160
3858,8233,5075
3859,8233,7192
3860,8244,1523
3861,8244,4100
3862,8246,5075
3863,8246,7219
3864,8247,416
3865,8249,5075
3866,8249,1260
3867,8249,6758
3868,8252,5075
3869,8252,2822
3870,8253,5075
3871,8253,2822
3872,8254,5075
3873,8254,7192
3874,8254,3243
3875,8255,1120
3876,8255,1342
3877,8255,5814
3878,8256,5075
3879,8256,7192
3880,8282,5075
3881,8282,2822
3882,8285,5075
3883,8285,2111
3884,8290,5075
3885,8290,7192
3886,8296,5075
3887,8296,2822
3888,8298,661
3889,8298,2822
3890,8322,5075
3891,8322,2822
3892,8335,7711
3893,8337,5075
3894,8337,2822
3895,8359,1729
3896,8362,1729
3897,8362,2042
3898,8370,5983
3899,8370,8919
3900,8373,7979
3901,8417,1729
3902,8417,6864
3903,8428,1729
3904,8486,3945
3905,8489,4730
3906,8492,2688
3907,8494,2378
3908,8495,5851
3909,8495,4452
3910,8499,8094
3911,8499,3154
3912,8499,5555
3913,8500,8094
3914,8500,3154
3915,8501,5820
3916,8506,7052
3917,8508,8594
3918,8510,1953
3919,8510,6350
3920,8510,4218
3921,8515,6304
3922,8515,5399
3923,8515,5130
3924,8520,2014
3925,8522,2014
3926,8523,2014
3927,8525,2014
3928,8528,2014
3929,8529,2014
3930,8532,2014
3931,8533,2014
3932,8536,2014
3933,8537,2014
3934,8538,2014
3935,8540,2014
3936,8541,2014
3937,8542,2014
3938,8544,2014
3939,8545,2014
3940,8546,2014
3941,8548,2014
3942,8551,2014
3943,8552,2014
3944,8557,2014
3945,8559,2014
3946,8568,2014
3947,8572,2014
3948,8574,2014
3949,8581,2014
3950,8582,2014
3951,8582,4456
3952,8583,2014
3953,8586,2014
3954,8598,5442
3955,8598,869
3956,8601,5442
3957,8614,3437
3958,8614,4773
3959,8627,6670
3960,8628,8700
3961,8630,6670
3962,8630,8089
3963,8632,4738
3964,8643,8645
3965,8645,8642
3966,8646,5843
3967,8648,6552
3968,8648,7000
3969,8656,4279
3970,8656,1622
3971,8660,568
3972,8660,6941
3973,8661,568
3974,8661,3883
3975,8675,8709
3976,8676,514
3977,8676,4893
3978,8676,3879
3979,8677,2263
3980,8677,8857
3981,8680,8709
3982,8682,8709
3983,8694,2137
3984,8698,2137
3985,8703,2137
3986,8703,5769
3987,8704,8514
3988,8704,5621
3989,8706,2137
3990,8710,2137
3991,8712,3414
3992,8713,3056
3993,8714,94
3994,8715,3056
3995,8716,3056
3996,8722,3056
3997,8725,7783
3998,8726,7783
3999,8737,6485
4000,8737,6804
4001,8738,5217
4002,8741,8804
4003,8742,6485
4004,8742,6804
4005,8744,8954
4006,8744,3944
4007,8745,8954
4008,8745,1151
4009,8746,8954
4010,8746,1487
4011,8746,8021
4012,8750,8954
4013,8750,3949
4014,8758,4144
4015,8761,8902
4016,8761,8340
4017,8761,162
4018,8761,8732
4019,8761,351
4020,8761,3487
4021,8761,2994
4022,8761,8848
4023,8765,6507
4024,8766,8354
4025,8767,3993
4026,8767,1934
4027,8767,1891
4028,8768,3792
4029,8768,5062
4030,8770,459
4031,8771,6345
4032,8771,1492
4033,8773,4665
4034,8773,6333
4035,8787,1488
4036,8787,6880
4037,8797,5409
4038,8797,1318
4039,8797,5569
4040,8799,1659
4041,8799,5871
4042,8801,8616
4043,8801,5360
4044,8804,8616
4045,8804,5360
4046,8808,8616
4047,8808,8534
4048,8808,3207
4049,8809,488
4050,8810,488
4051,8810,835
4052,8811,488
4053,8813,488
4054,8814,488
4055,8818,488
4056,8820,488
4057,8822,488
4058,8829,719
4059,8834,719
4060,8840,8124
4061,8840,520
4062,8848,520
4063,8852,9105
4064,8853,9105
4065,8853,108
4066,8856,5455
4067,8858,5455
4068,8859,5455
4069,8860,170
4070,8861,5455
4071,8862,3769
4072,8865,1163
4073,8865,4218
4074,8875,6988
4075,8875,9132
4076,8879,9110
4077,8880,3433
4078,8881,9110
4079,8889,9018
4080,8891,9018
4081,8895,3433
4082,8901,1763
4083,8901,4459
4084,8901,4595
4085,8908,5930
4086,8909,3152
4087,8909,567
4088,8910,5770
4089,8915,3732
4090,8916,3152
4091,8917,3152
4092,8919,3152
4093,8921,568
4094,8921,463
4095,8921,8068
4096,8922,568
4097,8922,1867
4098,8924,568
4099,8924,6595
4100,8927,5497
4101,8927,568
4102,8930,3793
4103,8930,1810
4104,8930,1320
4105,8931,3793
4106,8931,5641
4107,8931,1810
4108,8931,1320
4109,8951,1649
4110,8953,7620
4111,8954,8149
4112,8960,1649
4113,8964,1537
4114,8964,8533
4115,8967,1649
4116,8969,7160
4117,8969,5824
4118,8969,8747
4119,8969,2390
4120,8971,7118
4121,8974,7436
4122,8976,1537
4123,8978,8249
4124,8988,313
4125,8991,7817
4126,8991,5278
4127,9005,4766
4128,9005,7884
4129,9006,1847
4130,9010,8777
4131,9012,1853
4132,9013,8437
4133,9014,7236
4134,9014,8207
4135,9018,6413
4136,9018,4970
4137,9018,1629
4138,9019,6355
4139,9019,6765
4140,9030,2538
4141,9031,2538
4142,9051,5513
4143,9051,6889
4144,9051,4566
4145,9058,9056
4146,9060,7281
4147,9066,2267
4148,9072,2392
4149,9072,6736
4150,9072,4707
4151,9073,7422
4152,9082,6893
4153,9083,2214
4154,9083,6508
4155,9083,4072
4156,9083,677
4157,9083,4989
4158,9099,5136
4159,9099,6393
4160,9100,801
4161,9106,3551
4162,9107,3954
4163,9118,6558
4164,9118,6186
4165,9118,1613
4166,9121,6558
4167,9121,2369
4168,9122,6558
4169,9122,2083
4170,9124,6558
4171,9124,6068
4172,9125,6558
4173,9125,4539
4174,9132,8796
4175,9132,6948
4176,9132,7350
4177,9140,2803
4178,9141,2364
4179,9143,4205
4180,9143,1104
4181,9144,6874
4182,9144,6727
4183,9144,7249
4184,9144,3365
4185,9148,637
4186,9148,2996
4187,9148,1639
4188,9149,185
4189,9149,8828
4190,9151,185
4191,9153,3841
4192,9155,185
4193,9156,2900
4194,9156,2673
4195,9164,7948
4196,9164,2590
4197,9171,74
4198,9171,8028
4199,9171,74
4200,9184,1088
4201,9186,4792
4202,9186,3256
4203,9203,3859
4204,9203,247
4205,9203,948
4206,9216,8356
4207,9223,4203
4208,9236,3634
4209,9245,3634
4210,9253,3634
4211,9262,3293
4212,9282,6433
4213,9288,3498
4214,9298,5609
4215,9299,5609
4216,9300,5609
4217,9301,5609
4218,9303,5609
4219,9304,5609
4220,9305,5609
4221,9325,3344
4222,9325,90
4223,9326,3344
4224,9326,90
4225,9327,3498
4226,9327,5472
4227,9330,3498
4228,9330,5468
4229,9330,1372
4230,9337,2752
4231,9338,2752
4232,9345,4116
4233,9346,4116
4234,9347,4116
4235,9349,8288
4236,9350,4116
4237,9351,4116
4238,9352,4116
4239,9355,4332
4240,9361,621
4241,9362,621
4242,9362,5189
4243,9363,621
4244,9365,621
4245,9370,8709
4246,9376,2614
4247,9386,8227
4248,9409,7753
4249,9416,8113
4250,9417,8113
4251,9418,8113
4252,9419,8113
4253,9420,8113
4254,9423,8113
4255,9427,6531
4256,9431,3774
4257,9431,1197
4258,9435,4229
4259,9435,8318
4260,9438,545
4261,9438,7317
4262,9438,1001
4263,9439,8436
4264,9439,8941
4265,9442,6222
4266,9442,8136
4267,9444,5943
4268,9454,2895
4269,9454,24
4270,9454,4391
4271,9456,2895
4272,9456,9148
4273,9457,5780
4274,9457,4898
4275,9457,6612
4276,9462,7001
4277,9462,4363
4278,9462,738
4279,9462,2115
4280,9462,176
4281,9462,6759
4282,9462,502
4283,9462,7705
4284,9462,6429
4285,9462,4731
4286,9462,1545
4287,9462,2080
4288,9462,2682
4289,9462,2028
4290,9462,5495
4291,9462,3031
4292,9462,4490
4293,9462,2785
4294,9462,874
4295,9462,5694
4296,9462,3610
4297,9462,3568
4298,9462,1001
4299,9462,6322
4300,9462,6437
4301,9462,5844
4302,9462,1010
4303,9462,8142
4304,9462,1760
4305,9462,3972
4306,9462,7254
4307,9462,356
4308,9462,5719
4309,9462,5457
4310,9462,6681
4311,9464,1355
4312,9464,7001
4313,9475,4004
4314,9479,2983
4315,9484,5528
4316,9484,1011
4317,9484,8487
4318,9484,1540
4319,9486,6271
4320,9487,4743
4321,9489,1137
4322,9490,2251
4323,9490,1160
4324,9490,5725
4325,9491,3591
4326,9493,9107
4327,9497,5264
4328,9498,4393
4329,9501,5670
4330,9503,296
4331,9506,296
4332,9506,1430
4333,9507,4644
4334,9512,9105
4335,9515,2819
4336,9516,5652
4337,9516,5908
4338,9517,5652
4339,9517,392
4340,9525,5652
4341,9526,5652
4342,9526,392
4343,9529,1071
4344,9529,5395
4345,9531,1656
4346,9531,7374
4347,9531,3084
4348,9532,6552
4349,9534,6552
4350,9538,4670
4351,9539,7497
4352,9540,1781
4353,9540,7320
4354,9542,6198
4355,9542,6199
4356,9544,7408
4357,9550,4690
4358,9550,8591
4359,9550,2274
4360,9551,2354
4361,9553,1343
4362,9556,3226
4363,9556,195
4364,9556,3892
4365,9557,3226
4366,9557,6940
4367,9558,1678
4368,9566,8709
4369,9567,8709
4370,9571,8709
4371,9577,8709
4372,9577,6484
4373,9582,8709
4374,9582,7005
4375,9582,7587
4376,9585,8709
4377,9585,7005
4378,9585,8931
4379,9590,4996
4380,9591,4996
4381,9592,4996
4382,9593,4996
4383,9594,4996
4384,9595,4996
4385,9599,4996
4386,9599,5149
4387,9602,4996
4388,9603,4996
4389,9603,3514
4390,9605,4996
4391,9619,7126
4392,9620,7126
4393,9622,7126
4394,9623,7126
4395,9626,7126
4396,9626,1667
4397,9629,7126
4398,9632,7126
4399,9632,5166
4400,9632,2001
4401,9633,7126
4402,9633,1662
4403,9633,7247
4404,9633,6242
4405,9635,7841
4406,9638,7126
4407,9639,2932
4408,9639,4258
4409,9644,2932
4410,9646,2932
4411,9646,5279
4412,9648,2932
4413,9652,2932
4414,9652,7278
4415,9653,3512
4416,9653,9115
4417,9653,6914
4418,9657,2530
4419,9659,2530
4420,9660,2530
4421,9660,488
4422,9666,2530
4423,9669,2530
4424,9677,2530
4425,9681,2530
4426,9696,4053
4427,9704,8208
4428,9712,2792
4429,9712,2233
4430,9713,2792
4431,9714,8582
4432,9717,6252
4433,9717,6079
4434,9723,4592
4435,9735,6552
4436,9739,6552
4437,9742,635
4438,9746,4695
4439,9746,4469
4440,9754,5511
4441,9755,6850
4442,9763,4695
4443,9767,6781
4444,9784,1539
4445,9786,7608
4446,9787,8365
4447,9787,4139
4448,9789,793
4449,9791,793
4450,9796,8919
4451,9799,4504
4452,9802,4904
4453,9802,5221
4454,9806,3512
4455,9811,3512
4456,9813,3512
4457,9815,213
4458,9816,213
4459,9820,8915
4460,9820,8520
4461,9820,8442
4462,9826,142
4463,9826,998
4464,9827,3678
4465,9828,4232
4466,9828,5741
4467,9831,720
4468,9832,3226
4469,9832,2418
4470,9832,6664
4471,9833,3226
4472,9833,6940
4473,9833,3892
4474,9838,9190
4475,9838,3475
4476,9840,2616
4477,9841,4548
4478,9844,1514
4479,9862,4514
4480,9863,7827
4481,9863,7303
4482,9863,5985
4483,9864,7827
4484,9865,7827
4485,9866,7827
4486,9873,7922
4487,9873,7827
4488,9875,7827
4489,9888,8774
4490,9897,1938
4491,9903,1938
4492,9904,1938
4493,9908,1938
4494,9912,898
4495,9913,898
4496,9915,898
4497,9919,8774
4498,9920,8774
4499,9920,842
4500,9921,3671
4501,9921,5619
4502,9922,8774
4503,9923,8774
4504,9924,8774
4505,9929,7744
4506,9929,2319
4507,9931,4961
4508,9936,4996
4509,9950,3429
4510,9957,3444
4511,9961,3444
4512,9974,2985
4513,9974,2982
4514,9975,3315
4515,9981,2722
4516,9987,3226
4517,9987,8791
4518,9997,5004
4519,9997,2185
4520,10000,5004
4521,10000,2185
4522,10002,5004
4523,10002,2082
4524,10004,5004
4525,10004,4685
4526,10006,6691
4527,10008,2144
4528,10009,5932
4529,10013,753
4530,10023,5932
4531,10029,3940
4532,10033,3940
4533,10033,3236
4534,10033,5862
4535,10033,7264
4536,10034,3940
4537,10040,8153
4538,10050,999
4539,10055,1913
4540,10057,161
4541,10057,30
4542,10058,3682
4543,10058,7671
4544,10061,6146
4545,10061,7671
4546,10061,3682
4547,10073,6453
4548,10075,6957
4549,10079,525
4550,10080,231
4551,10083,3532
4552,10084,8451
4553,10089,4827
4554,10090,8451
4555,10096,4006
4556,10097,4318
4557,10105,1108
4558,10106,231
4559,10107,7490
4560,10108,5558
4561,10112,9105
4562,10112,8229
4563,10115,5558
4564,10118,5559
4565,10118,8765
4566,10126,2871
4567,10134,3226
4568,10134,6506
4569,10147,568
4570,10147,4999
4571,10148,568
4572,10148,4999
4573,10156,8073
4574,10165,3259
4575,10170,5834
4576,10172,293
4577,10172,8176
4578,10172,6708
4579,10173,1853
4580,10173,4175
4581,10174,4118
4582,10174,1853
4583,10200,2031
4584,10203,9123
4585,10203,8133
4586,10203,1418
4587,10204,9123
4588,10205,9123
4589,10205,1418
4590,10206,9123
4591,10206,5478
4592,10208,9123
4593,10208,4145
4594,10208,1528
4595,10210,1251
4596,10210,6122
4597,10215,5461
4598,10217,5461
4599,10219,5461
4600,10220,5461
4601,10221,5461
4602,10222,5461
4603,10224,5461
4604,10232,6711
4605,10232,272
4606,10233,6711
4607,10235,8750
4608,10238,2768
4609,10255,2296
4610,10255,4102
4611,10261,6194
4612,10263,5723
4613,10263,6659
4614,10269,4129
4615,10269,1460
4616,10270,8482
4617,10285,3410
4618,10289,1384
4619,10303,4085
4620,10308,5049
4621,10310,272
4622,10311,272
4623,10324,4748
4624,10329,4666
4625,10329,2469
4626,10329,8741
4627,10329,7741
4628,10332,4666
4629,10332,4200
4630,10340,2993
4631,10340,3132
4632,10340,3399
4633,10346,5634
4634,10347,1698
4635,10347,4964
4636,10370,9120
4637,10370,7086
4638,10370,870
4639,10370,4877
4640,10370,7433
4641,10370,3193
4642,10370,5943
4643,10370,6442
4644,10370,2017
4645,10370,4407
4646,10372,9120
4647,10382,635
4648,10403,5521
4649,10404,325
4650,10405,328
4651,10412,3083
4652,10412,5309
4653,10414,6183
4654,10414,6613
4655,10416,766
4656,10416,4671
4657,10417,5794
4658,10417,5624
4659,10420,7912
4660,10420,4960
4661,10421,7073
4662,10421,3423
4663,10427,2628
4664,10427,5891
4665,10429,7274
4666,10431,6360
4667,10433,8177
4668,10441,4945
4669,10445,4444
4670,10456,6503
4671,10460,6503
4672,10461,3596
4673,10461,4596
4674,10464,6742
4675,10471,7149
4676,10471,6742
4677,10474,4498
4678,10476,2579
4679,10490,8783
4680,10495,8783
4681,10500,5545
4682,10500,3246
4683,10503,8783
4684,10503,2883
4685,10505,8783
4686,10505,3014
4687,10505,130
4688,10505,81
4689,10507,8783
4690,10507,9115
4691,10507,7054
4692,10514,8783
4693,10514,4410
4694,10514,9115
4695,10517,8783
4696,10517,9115
4697,10518,8783
4698,10519,8783
4699,10519,3392
4700,10525,8783
4701,10528,8783
4702,10529,1036
4703,10529,8783
4704,10534,8346
4705,10534,8574
4706,10534,7023
4707,10534,3012
4708,10536,8346
4709,10536,2967
4710,10537,8346
4711,10537,7093
4712,10539,793
4713,10541,793
4714,10545,3722
4715,10545,1921
4716,10546,6987
4717,10546,3416
4718,10546,5137
4719,10552,8032
4720,10552,1194
4721,10559,189
4722,10559,668
4723,10561,189
4724,10561,6136
4725,10562,5497
4726,10562,189
4727,10563,189
4728,10563,4869
4729,10566,8207
4730,10568,4956
4731,10570,2705
4732,10572,2939
4733,10574,8207
4734,10575,8207
4735,10575,7669
4736,10579,8207
4737,10581,8207
4738,10581,9172
4739,10583,8207
4740,10585,8207
4741,10585,774
4742,10586,8207
4743,10586,4227
4744,10587,8207
4745,10587,302
4746,10587,4272
4747,10587,713
4748,10587,9193
4749,10587,6839
4750,10587,548
4751,10593,8207
4752,10593,1032
4753,10594,2901
4754,10597,925
4755,10597,784
4756,10597,3025
4757,10599,8207
4758,10599,4227
4759,10603,8207
4760,10605,7236
4761,10605,8207
4762,10606,2901
4763,10607,8207
4764,10607,6903
4765,10612,8145
4766,10612,1369
4767,10612,3167
4768,10613,8207
4769,10614,8207
4770,10617,7236
4771,10617,8207
4772,10620,8207
4773,10620,5869
4774,10622,8207
4775,10624,8207
4776,10629,8207
4777,10629,5617
4778,10631,7839
4779,10631,4331
4780,10638,7639
4781,10639,695
4782,10654,6010
4783,10655,6010
4784,10656,6010
4785,10662,7448
4786,10663,322
4787,10663,6905
4788,10666,7448
4789,10669,7637
4790,10670,7637
4791,10682,2665
4792,10682,6291
4793,10682,9147
4794,10686,4781
4795,10686,3844
4796,10686,7063
4797,10687,8087
4798,10689,2538
4799,10691,2392
4800,10698,7746
4801,10698,3971
4802,10701,5374
4803,10711,4555
4804,10712,4555
4805,10713,4555
4806,10714,4555
4807,10718,4555
4808,10732,2918
4809,10732,4347
4810,10732,8261
4811,10732,6086
4812,10739,8913
4813,10750,3104
4814,10750,2157
4815,10751,3104
4816,10751,1430
4817,10756,1379
4818,10756,8821
4819,10757,3736
4820,10760,4438
4821,10765,8174
4822,10767,2875
4823,10767,6007
4824,10770,2875
4825,10770,6007
4826,10772,2614
4827,10772,1130
4828,10776,2548
4829,10776,2292
4830,10778,2548
4831,10780,6155
4832,10783,5199
4833,10783,4344
4834,10785,2548
4835,10785,9079
4836,10787,754
4837,10789,3971
4838,10792,269
4839,10796,2548
4840,10796,4426
4841,10797,2548
4842,10801,8915
4843,10802,8915
4844,10802,746
4845,10804,8915
4846,10804,5433
4847,10805,8915
4848,10806,8915
4849,10806,8442
4850,10808,3609
4851,10810,2193
4852,10810,2122
4853,10810,5767
4854,10810,4444
4855,10814,2193
4856,10814,7625
4857,10814,647
4858,10814,4629
